9522	vaksin	vacuna	vaccin	vacina	chanjo	Impfstoff	вакцина	疫苗	ワクチン	لقاح	टीका	aşı
9523	termotivasi	motivado	motivé	motivado	kuhamasishwa	motiviert	мотивированный	有动力	やる気のある	دوافع	प्रेरित	motive olmuş
9524	agresi	agresión	agression	agressão	uchokozi	Aggression	агрессия	攻击性	攻撃性	العدوان	आक्रामकता	saldırganlık
9525	kursus	cursos	cours	cursos	kozi	Kurse	курсы	课程	コース	الدورات	पाठ्यक्रम	kurslar
9526	itu	es	c'est	é	ni	es ist	это	它的	それは	انها	यह है	bu
9527	willis	willis	Willis	Willis	willis	willis	Уиллис	威利斯	ウィリス	ويليس	विलिस	Willis
9528	berkembang	expandiéndose	expansion	expandindo	kupanua	expandieren	расширение	扩大	拡大する	توسيع	विस्तार	Genişleyen
9529	vance	vance	avance	vanço	vance	vance	Вэнс	万斯	バンス	فانس	वेंस	Vance
9530	pangkalan	bases	socles	bases	misingi	Basen	базы	基地	基地	قواعد	आधार	üsler
9531	perampokan	robo	cambriolage	roubo	wizi	Einbruch	ограбление	盗窃	強盗	السطو	चोरी	hırsızlık
9532	tersandung	tropezó	trébuché	tropeçou	alijikwaa	stolperte	споткнулся	绊倒了	つまずいた	تعثرت	लड़खड़ा गया	tökezledi
9533	roti	bollos	petits pains	pães	buns	Brötchen	булочки	包子	パン	الكعك	बन्स	çörekler
9534	dihadapkan	confrontado	confronté	confrontado	kukabiliwa	konfrontiert	столкнулся	面对	直面した	واجه	सामना करना पड़ा	karşı karşıya
9535	Jenewa	ginebra	Genève	Genebra	geneva	Genf	Женева	日内瓦	ジュネーブ	جنيف	जिनेवा	Cenevre
9536	semakin meningkat	cada vez más	de plus en plus	cada vez mais	inazidi	zunehmend	все больше	越来越多地	ますます	على نحو متزايد	तेजी से	giderek
9537	trotoar	acera	trottoir	calçada	njia ya barabarani	Bürgersteig	тротуар	人行道	歩道	الرصيف	फुटपाथ	kaldırım
9538	teduh	sombreado	ombragé	sombrio	kivuli	schattig	теневой	阴暗的	日陰の	شادي	छायादार	gölgeli
9539	dipertahankan	defendido	défendu	defendido	alitetea	verteidigt	защищенный	辩护	擁護した	دافع	बचाव किया	savundu
9540	resolusi	resolución	résolution	resolução	azimio	Auflösung	резолюция	分辨率	解像度	القرار	संकल्प	çözünürlük
9541	memilih	elige	choisit	escolhe	huchagua	wählt	выбирает	选择	選ぶ	يختار	चुनता है	seçer
9542	disadap	aprovechado	exploité	tocado	kugongwa	angetippt	постучал	敲击的	タップした	استغلالها	टैप किया गया	dokunuldu
9543	meledak	explotando	exploser	explodindo	kulipuka	explodiert	взрывающийся	爆炸	爆発する	تنفجر	विस्फोट	patlayan
9544	punk	punks	les punks	punks	punk	Punks	панки	朋克	パンク	الأشرار	बदमाश	serseriler
9545	pemandangan	paisaje	paysage	cenário	mandhari	Landschaft	декорации	风景	風景	مشهد	दृश्यावली	manzara
9546	halangan	enganche	attelage	engate	piga	Anhängerkupplung	заминка	挂接装置	ヒッチ	عقبة	अड़चन	aksaklık
9547	terputus	cortado	coupé	cortado	kukatwa	abgetrennt	разорванный	切断的	切断された	مقطوعة	विच्छेदित	kopmuş
9548	mengedipkan mata	guiño	clin d'oeil	piscadela	kukonyeza macho	zwinker	подмигивать	眨眼	ウインク	غمزة	आँख झपकाना	göz kırpma
9549	awalnya	inicialmente	initialement	inicialmente	awali	zunächst	изначально	最初	最初は	في البداية	प्रारंभ में	başlangıçta
9550	penilaian	evaluación	évaluation	avaliação	tathmini	Beurteilung	оценка	评估	評価	التقييم	मूल्यांकन	değerlendirme
9551	mesin penghancur	trituradora	broyeur	triturador	shredder	Aktenvernichter	измельчитель	碎纸机	シュレッダー	التقطيع	कतरनेवाला	parçalayıcı
9552	penjahat	villanos	méchants	vilões	wabaya	Schurken	злодеи	恶棍	悪役	الأشرار	खलनायक	kötü adamlar
9553	penambang	mineros	mineurs	mineiros	wachimbaji madini	Bergleute	шахтеры	矿工	鉱夫	عمال المناجم	खनिक	madenciler
9554	memperkenalkan	presentando	présentation	apresentando	kutambulisha	vorstellen	введение	介绍	紹介する	تقديم	परिचय	tanıtma
9555	fokus	enfocando	se concentrer	focando	kulenga	Fokussierung	фокусировка	聚焦	焦点を合わせる	التركيز	ध्यान केंद्रित करना	odaklanma
9556	hujan	lluvioso	pluvieux	chuvoso	mvua	regnerisch	дождливый	下雨的	雨の	ممطر	बरसाती	yağmurlu
9557	amandemen	enmienda	amendement	alteração	marekebisho	Änderung	поправка	修正案	修正	التعديل	संशोधन	değişiklik
9558	liburan	escapada	escapade	fuga	getaway	Flucht	бегство	逃走	休暇	المهرب	पलायन	kaçış
9559	diakui	reconocido	reconnu	reconhecido	kutambuliwa	erkannt	признанный	认可的	認識された	معترف بها	मान्यता प्राप्त	tanınan
9560	pemadaman listrik	apagón	panne d'électricité	apagão	kuzima	Blackout	затемнение	停电	停電	انقطاع التيار الكهربائي	अंधकार	bayılma
9561	tali	correa	laisse	trela	kamba	Leine	поводок	皮带	ひも	المقود	पट्टा	tasma
9562	muhammad	mahoma	Mahomet	Maomé	muhammad	Muhammad	Мухаммед	穆罕默德	ムハンマド	محمد	मुहम्मद	Muhammed
9563	alis	cejas	les sourcils	sobrancelhas	nyusi	Augenbrauen	брови	眉毛	眉毛	الحواجب	भौंहें	kaşlar
9564	hidup	viviendo	vivre	vivendo	kuishi	lebe	жить	生活	住んでいる	ليفين	जीना	yaşamak
9565	memantul	rebotando	rebondir	saltando	kurukaruka	hüpfen	подпрыгивая	弹跳	跳ねる	كذاب	उछल रहा है	sıçrayan
9566	puting	pezones	les mamelons	mamilos	chuchu	Brustwarzen	соски	乳头	乳首	الحلمات	निपल्स	meme uçları
9567	'oh	'oh	'oh	'ah	'oh	„Oh	'ох	'哦	ああ	"أوه."	'ओह	'ah
9568	rakit	balsa	radeau	jangada	raft	Floß	плот	木筏	いかだ	طوف	बेड़ा	sal
9569	firaun	faraón	pharaon	faraó	farao	Pharao	фараон	法老	ファラオ	فرعون	फिरौन	firavun
9570	pot	ollas	pots	potes	sufuria	Töpfe	горшки	盆	鍋	الأواني	बर्तन	tencere
9571	menyegarkan	refrescante	rafraîchissant	refrescante	kuburudisha	erfrischend	освежающий	清爽	爽やかな	منعش	ताज़ा	canlandırıcı
9572	mengembara	vagó	erré	vagou	tanga	wanderte	бродил	徘徊	さまよった	تجولت	घूम गया	dolaştı
9573	roz	rosa	roz	rosa	roz	roz	роз	罗兹	ロズ	روز	रोज़	roz
9574	abel	abel	abel	Abel	abeli	abel	Авель	阿贝尔	アベル	هابيل	हाबिल	Habil
9575	Beatles	los beatles	Beatles	Beatles	beatles	Beatles	Битлз	披头士乐队	ビートルズ	البيتلز	बीटल्स	Beatles
9576	terbatas	confinado	confiné	confinado	kufungiwa	begrenzt	ограниченный	受限	閉じ込められた	محصور	सीमित	sınırlı
9577	menular	contagioso	contagieux	contagioso	kuambukiza	ansteckend	заразный	具有传染性的	伝染性の	معدي	संक्रामक	bulaşıcı
9578	Madeline	madeline	madeline	madeline	madeline	Madeline	Мэдлин	马德琳	マデリン	مادلين	मेडलिन	madeline
9579	beijing	Pekín	pékin	Pequim	Beijing	Peking	Пекин	北京	北京	بكين	बीजिंग	Pekin
9580	sering	frecuentemente	fréquemment	frequentemente	mara kwa mara	häufig	часто	经常	頻繁に	في كثير من الأحيان	अक्सर	sık sık
9581	operasional	operativo	opérationnel	operacional	inayofanya kazi	betriebsbereit	оперативный	运营的	運用可能	التشغيلية	परिचालन	operasyonel
9582	bergetar	batidos	secoue	treme	hutetemeka	zittert	трясет	摇晃	震える	يهز	हिलाता है	sallar
9583	berterima kasih	agradeciendo	remercier	agradecendo	kushukuru	danken	поблагодарив	感谢	感謝する	الشكر	धन्यवाद	teşekkür etmek
9584	menderita	sufre	souffre	sofre	anateseka	leidet	страдает	受苦	苦しむ	يعاني	भुगतना पड़ता है	acı çekiyor
9585	kemangi	albahaca	basilic	manjericão	basil	Basilikum	базилик	罗勒	バジル	ريحان	तुलसी	fesleğen
9586	Babel	babilonia	Babylone	Babilônia	Babeli	Babylon	Вавилон	巴比伦	バビロン	بابل	बेबीलोन	Babil
9587	'untuk	'a	'à	'para	'kwa	'zu	'чтобы	'到	'に	'إلى	'को	'için
9588	pengeboran	perforación	forage	perfuração	kuchimba visima	Bohren	бурение	钻孔	掘削	الحفر	ड्रिलिंग	sondaj
9589	agensi	agencias	agences	agências	mashirika	Agenturen	агентства	机构	代理店	الوكالات	एजेंसियां	ajanslar
9590	prasmanan	buffet	buffet	bufê	bafe	Buffet	шведский стол	自助餐	ビュッフェ	بوفيه	बुफे	büfe
9591	peternakan	granjas	fermes	fazendas	mashamba	Bauernhöfe	фермы	农场	農場	مزارع	खेत	çiftlikler
9592	motif	motivos	motifs	motivos	nia	Motive	мотивы	动机	動機	الدوافع	मकसद	motifler
9593	kakao	cacao	cacao	cacau	kakao	Kakao	какао	可可	ココア	الكاكاو	कोको	kakao
9594	persepsi	percepción	perception	percepção	mtazamo	Wahrnehmung	восприятие	知觉	認識	الإدراك	धारणा	algı
9595	penargetan	apuntar	ciblage	segmentação	kulenga	Targeting	таргетинг	瞄准	ターゲティング	الاستهداف	लक्ष्यीकरण	hedefleme
9596	berdebar	ruidos sordos	bruit sourd	estrondoso	kupiga kelele	donnernd	глухой	重击	ドスンという音	جلجل	धड़क रहा है	gümbürdeyen
9597	menggelegar	resuena	hurle	estrondos	milio	plärrt	ревет	布拉雷斯	鳴り響く	بلاريس	चिल्लाता है	alevler
9598	padat	denso	dense	denso	mnene	dicht	плотный	稠密的	密な	كثيفة	घना	yoğun
9599	disematkan	fijado	épinglé	fixado	imebandikwa	angepinnt	закрепленный	固定的	固定された	مثبت	पिन किया हुआ	sabitlenmiş
9600	tertunda	pendiente	en attente	pendente	inasubiri	ausstehend	в ожидании	待定	保留中	في انتظار	लंबित	beklemede
9601	mengangguk	asentir	hocher la tête	acenar com a cabeça	kutikisa kichwa	nicken	кивать	点头	うなずく	إيماءة	सिर हिलाना	başını sallamak
9602	krisis	crujido	craquer	crise	ponda	Knirschen	хруст	紧缩	クランチ	أزمة	क्रंच	çıtırtı
9603	noda	manchas	taches	manchas	madoa	Flecken	пятна	污渍	汚れ	البقع	दाग	lekeler
9604	dengan gugup	nerviosamente	nerveusement	nervosamente	kwa woga	nervös	нервно	紧张地	神経質に	بعصبية	घबराहट से	gergin bir şekilde
9605	Karibia	caribe	Caraïbes	caribenho	kariba	Karibik	Карибский бассейн	加勒比海	カリブ海	منطقة البحر الكاريبي	कैरेबियन	Karayipler
9606	karangan bunga	ramo	bouquet	buquê	shada la maua	Blumenstrauß	букет	花束	花束	باقة	गुलदस्ता	buket
9607	menusuk	apuñalando	poignarder	esfaqueamento	kuchomwa kisu	stechend	колющий	刺伤	刺す	طعن	छुरा घोंपना	bıçaklama
9608	sekrup	tornillos	vis	parafusos	skrubu	Schrauben	винты	螺丝	ネジ	مسامير	पेंच	vidalar
9609	keuntungan	boone	boon	Boone	booni	boone	Бун	布恩	ブーン	بون	वरदान	lütuf
9610	filsuf	filósofo	philosophe	filósofo	mwanafalsafa	Philosoph	философ	哲学家	哲学者	الفيلسوف	दार्शनिक	filozof
9611	bohlam	bombilla	ampoule	lâmpada	balbu	Glühbirne	лампочка	灯泡	電球	لمبة	बल्ब	ampul
9612	orang berdosa	pecador	pécheur	pecador	mwenye dhambi	Sünder	грешник	罪人	罪人	آثم	पापी	günahkar
9613	sedang berlangsung	en curso	en cours	em andamento	inayoendelea	fortlaufend	продолжающийся	正在进行的	継続中	مستمر	जारी है	devam ediyor
9614	pengeditan	editando	édition	edição	kuhariri	Bearbeitung	редактирование	编辑	編集	التحرير	संपादन	düzenleme
9615	veteran	veterano	vétéran	veterano	mkongwe	Veteran	ветеран	老兵	ベテラン	المخضرم	अनुभवी	emektar
9616	menetes	goteo	goutte à goutte	gotejamento	dripu	tropfen	капать	滴水	点滴	بالتنقيط	टपकना	damlama
9617	r.	r.	r.	R.	r.	r.	р.	河	r.	ص.	आर.	r.
9618	mara	mará	Mara	Mara	mara	mara	мара	马拉	マラ	مارا	मारा	mara
9619	menginspirasi	inspirador	inspirant	inspirador	kutia moyo	inspirierend	вдохновляющий	鼓舞人心的	感動的な	ملهم	प्रेरक	ilham verici
9620	angin kencang	vendaval	coup de vent	vendaval	upepo mkali	Sturm	шторм	大风	強風	عاصفة	आंधी	fırtına
9621	batu api	pedernal	silex	pederneira	jiwe gumu	Feuerstein	кремень	燧石	フリント	الصوان	चकमक पत्थर	çakmaktaşı
9622	baru	estrella nueva	nouvelle	nova	nova	Nova	новая звезда	新星	ノバ	نوفا	नोवा	nova
9623	nevada	Nevada	Nevada	Nevada	nevada	Nevada	Невада	内华达州	ネバダ州	نيفادا	नेवादा	Nevada
9624	pengawakan	dotación	effectif	tripulação	manning	Manning	укомплектование персоналом	曼宁	人員配置	مانينغ	मैनिंग	personel bulundurma
9625	keanggotaan	membresía	adhésion	adesão	uanachama	Mitgliedschaft	членство	会员资格	メンバーシップ	العضوية	सदस्यता	üyelik
9626	puerto	puerto	Porto	porto	Puerto	puerto	Пуэрто	波多黎各	プエルト	بويرتو	प्यूर्टो	Porto
9627	raphael	Rafael	raphaël	Rafael	raphael	Raphael	Рафаэль	拉斐尔	ラファエル	رافائيل	राफेल	Raphael
9628	kapur	tiza	craie	giz	chaki	Kreide	мел	粉笔	チョーク	الطباشير	चाक	tebeşir
9629	bertanggung jawab	responsable	responsable	responsável	kuwajibika	haftbar	ответственный	负责	責任がある	مسؤول	उत्तरदायी	sorumlu
9630	naskah	manuscrito	manuscrit	manuscrito	maandishi	Manuskript	рукопись	手稿	原稿	مخطوطة	पांडुलिपि	el yazması
9631	h.	h.	h.	h.	h.	h.	х.	h.	h.	ح.	ज.	h.
9632	terorganisir	organizado	organisé	organizado	iliyopangwa	organisiert	организованный	有组织的	組織化された	منظمة	संगठित	organize edilmiş
9633	berdentang	ruido metálico	cliquetis	tinindo	kupiga kelele	klirrend	лязг	叮当作响	カタカタする	رنين	बजना	çınlama
9634	pasar	mercados	marchés	mercados	masoko	Märkte	рынки	市场	市場	الأسواق	बाज़ार	pazarlar
9635	Rama	rama	rama	Rama	rama	Rama	Рама	罗摩	ラーマ	راما	राम	rama
9636	Austria	austria	Autriche	Áustria	Austria	Österreich	Австрия	奥地利	オーストリア	النمسا	ऑस्ट्रिया	Avusturya
9637	coklat	chocolates	chocolats	chocolates	chokoleti	Pralinen	шоколадные конфеты	巧克力	チョコレート	الشوكولاتة	चॉकलेट	çikolatalar
9638	aku.	l.	l.	eu.	l.	l.	л.	湖	l.	ل.	एल.	l.
9639	perdagangan manusia	trata	trafic	tráfico	biashara haramu	Menschenhandel	торговля людьми	贩卖	人身売買	الاتجار	तस्करी	kaçakçılık
9640	Philly	Filadelfia	philly	Filadélfia	philly	Philly	Филадельфия	费城	フィラデルフィア	فيلي	फिली	Philadelphia
9641	tidak sadar	inconsciente	ignorant	sem saber	bila kujua	ahnungslos	не подозревающий	不知道	知らない	غير مدركين	अनजान	habersiz
9642	menjarah	botín	piller	saque	nyara	Beute	грабить	掠夺	戦利品	نهب	लूट	yağma
9643	binasa	perecer	périr	perecer	kuangamia	zugrunde gehen	погибнуть	灭亡	滅びる	يهلك	नष्ट हो जाओ	yok olmak
9644	diproses	procesado	traité	processado	imechakatwa	verarbeitet	обработано	加工过的	処理された	معالجتها	संसाधित	işlenmiş
9645	klon	clonar	cloner	clonar	clone	Klonen	клонировать	克隆	クローン	استنساخ	क्लोन	klon
9646	mendesing	silbido	siffler	assobio	kusumbua	rauschend	свистящий	嗖嗖地	シューッという音	أزيز	हूशिंग	uğultu
9647	mabuk	resaca	gueule de bois	ressaca	hangover	Kater	похмелье	宿醉	二日酔い	مخلفات	हैंगओवर	akşamdan kalmalık
9648	lebih datar	más plano	plus plat	mais lisonjeiro	tambarare	flacher	льстить	奉承	もっと平らな	تملق	चापलूसी	daha düz
9649	celaka	desgraciado	misérable	miserável	mnyonge	Elend	негодяй	可怜虫	惨めな	البائس	मनहूस	sefil
9650	musang	comadreja	belette	doninha	weasel	Wiesel	ласка	黄鼠狼	イタチ	ابن عرس	नेवला	gelincik
9651	Kolumbia	colombia	Colombie	Colômbia	Colombia	Kolumbien	Колумбия	哥伦比亚	コロンビア	كولومبيا	कोलंबिया	Kolombiya
9652	Israel	israelí	israélien	israelense	israeli	israelisch	израильский	以色列人	イスラエル	إسرائيلي	इजराइल	İsrail
9653	hancur	se hace añicos	se brise	quebra	shatters	zerbricht	разбивает	粉碎	粉々になる	يتحطم	बिखर जाता है	paramparça
9654	renda	encaje	dentelle	renda	lace	Spitze	кружево	蕾丝	レース	الدانتيل	फीता	dantel
9655	indikasi	indicación	indications	indicação	dalili	Hinweis	указание	指示	指示	إشارة	संकेत	gösterge
9656	allan	allan	Allan	Alan	allan	Allan	Аллан	艾伦	アラン	آلان	एलन	allan
9657	cora	cora	Cora	Cora	cora	Cora	Кора	科拉	コーラ	كورا	कोरा	kora
9658	melayang	a la deriva	dérive	à deriva	drifting	driften	дрейфующий	漂流	漂流	الانجراف	बहता हुआ	sürüklenen
9659	gradien	Grady	gradé	grady	kijivu	Grady	Грейди	格雷迪	グラディ	جرادي	ग्रेडी	dereceli
9660	menanggalkan pakaian	desnudarse	se déshabiller	despir	vua nguo	ausziehen	раздеваться	脱衣服	服を脱ぐ	خلع ملابسه	कपड़े उतारना	soyunmak
9661	lumba-lumba	delfín	dauphin	golfinho	pomboo	Delphin	дельфин	海豚	イルカ	دولفين	डॉल्फिन	yunus
9662	dipalsukan	falsificado	truqué	falsificado	kughushi	gefälscht	подделанный	伪造的	偽造された	مزيف	नकली	sahte
9663	berangkat	partir	partir	partir	kuondoka	abfahren	уйти	离开	出発	مغادرة	प्रस्थान	ayrılmak
9664	monumen	monumento	monument	monumento	mnara	Denkmal	памятник	纪念碑	記念碑	نصب تذكاري	स्मारक	anıt
9665	ban	llantas	pneus	pneus	matairi	Reifen	шины	轮胎	タイヤ	الإطارات	टायर	lastikler
9666	marissa	marisa	marissa	marissa	marissa	Marissa	марисса	玛丽莎	マリッサ	ماريسا	मैरिसा	marissa
9667	Lorraine	lorena	Lorraine	Lorena	lorraine	Lorraine	Лотарингия	洛林	ロレーヌ	لورين	लोरेन	Lorraine
9668	kekuatan	poder	pouf	poxa	povu	pow	бах	战俘	パウ	الأسرى	पाउ	güç
9669	menyerang	invadir	envahir	invadir	kuvamia	einmarschieren	вторгаться	入侵	侵入する	غزو	आक्रमण	istila etmek
9670	scooby	Scooby	Scooby	Scooby	scooby	Scooby	Скуби	史酷比	スクービー	سكوبي	स्कूबी	Scooby
9671	cokelat	avellana	noisetier	avelã	hazel	Haselnuss	ореховый	榛树	ヘーゼル	بندق	हेज़ेल	ela
9672	perwakilan	representante	représentant	representante	mwakilishi	rep	представитель	代表	担当者	مندوب	प्रतिनिधि	temsilci
9673	'est	'est	'est	'está	'est	'est	'есть	'东部	エスト	'est	'स्था	'est
9674	lebih berat	más pesado	plus lourd	mais pesado	nzito zaidi	schwerer	тяжелее	较重	重い	أثقل	भारी	daha ağır
9675	asam	tarta	tarte	torta	tart	säuerlich	пирог	蛋挞	タルト	تورتة	तीखा	turta
9676	mengejek	burlándose	moqueur	zombando	mzaha	spöttisch	насмешливый	嘲笑	嘲笑する	ساخرا	उपहास करना	alaycı
9677	lupa	olvida	oublie	esquece	husahau	vergisst	забывает	忘记了	忘れる	ينسى	भूल जाता है	unutur
9678	jahat	siniestro	sinistre	sinistro	mbaya	unheimlich	зловещий	险恶的	邪悪な	شرير	भयावह	uğursuz
9679	Christy	cristian	Christy	Cristiane	kristo	Christy	Кристи	克里斯蒂	クリスティ	كريستي	क्रिस्टी	Hıristiyan
9680	dek	dex	dex	dex	dex	dex	ловкость	右旋糖酐	デックス	التنفيذ المباشر	डेक्स	beceri
9681	Yudas	judas	Judas	Judas	Yuda	Judas	Иуда	犹大	ユダ	يهوذا	यहूदा	Yahuda
9682	berkumpul	ensamblar	assembler	montar	kukusanyika	zusammenbauen	собрать	组装	組み立てる	تجميع	इकट्ठा करना	bir araya getirmek
9683	jalan pintas	atajo	raccourci	atalho	njia ya mkato	Verknüpfung	ярлык	捷径	ショートカット	الاختصار	शॉर्टकट	kısayol
9684	transformasi	transformación	transformation	transformação	mabadiliko	Transformation	трансформация	转型	変換	التحول	परिवर्तन	dönüşüm
9685	posting	publicaciones	messages	postagens	machapisho	Beiträge	посты	帖子	投稿	المشاركات	पोस्ट	gönderiler
9686	kemurahan hati	generosidad	générosité	generosidade	ukarimu	Großzügigkeit	щедрость	慷慨	寛大さ	الكرم	उदारता	cömertlik
9687	hiburan	diversión	amusement	diversão	pumbao	Unterhaltung	развлечение	娱乐	娯楽	تسلية	मनोरंजन	eğlence
9688	beta	beta	bêta	beta	beta	Beta	бета	贝塔	ベータ版	بيتا	बीटा	beta
9689	konseling	asesoramiento	conseil	aconselhamento	ushauri	Beratung	консультирование	辅导	カウンセリング	الاستشارة	परामर्श	danışmanlık
9690	bobo	bobo	bobo	bobo	bobo	Bobo	бобо	波波	ボボ	بوبو	बोबो	bobo
9691	kehormatan	honores	honneurs	honras	heshima	Ehrungen	почести	荣誉	栄誉	مرتبة الشرف	सम्मान	onur
9692	direnggut	arrebatado	arraché	arrebatado	kunyakuliwa	geschnappt	схватил	抢走的	ひったくられた	انتزع	छीन लिया	kapılmış
9693	phyllis	filis	phyllis	phyllis	phyllis	Phyllis	Филлис	菲利斯	フィリス	فيليس	फ़िलिस	filiz
9694	diukur	medido	mesuré	medido	kipimo	gemessen	измеренный	测量的	測定された	قياس	मापा गया	ölçülen
9695	gamma	gama	gamma	gama	gamma	Gamma	гамма	伽玛	ガンマ	غاما	गामा	gama
9696	menjerit	chillidos	cris	guinchos	squeals	quietscht	визжит	尖叫声	悲鳴を上げる	الصرير	चिल्लाता है	ciyaklamalar
9697	jelas	evidentemente	évidemment	evidentemente	dhahiri	offensichtlich	очевидно	显然	明らかに	من الواضح	जाहिर है	açıkça
9698	ringan	rojo suave	doux	suave	laini	mildrot	милдред	米尔德雷德	マイルドレッド	ميلدرد	माइल्ड्रेड	yumuşak kırmızı
9699	caitlin	caitlin	Caitlin	caitlin	caitlin	caitlin	Кейтлин	凯特琳	ケイトリン	كايتلين	केटलीन	caitlin
9700	dubai	dubái	Dubaï	Dubai	dubai	dubai	Дубай	迪拜	ドバイ	دبي	दुबई	dubai
9701	lentera	linterna	lanterne	lanterna	taa	Laterne	фонарь	灯笼	ランタン	فانوس	लालटेन	fener
9702	menggabungkan	combinar	combiner	combinar	kuchanganya	kombinieren	объединить	联合起来	組み合わせる	الجمع	गठबंधन	birleştirmek
9703	tidak	Nerón	noir	negro	nero	nero	неро	尼禄	ネロ	نيرو	नीरो	zenci
9704	trey	trey	Trey	Trey	trey	Trey	Трей	特雷	トレイ	تري	ट्रे	üç
9705	terberat	más duro	le plus dur	mais difícil	kali zaidi	am härtesten	самый жесткий	最难的	最も厳しい	اصعب	सबसे कठिन	en zorlu
9706	lemas	cojear	boiter	mancar	legelege	schlaff	хромать	跛行	ぐったりしている	يعرج	लंगड़ाना	gevşek
9707	menyiratkan	implicando	impliquant	implicando	ikimaanisha	implizieren	подразумевая	暗示着	暗示する	مما يعني	तात्पर्य	ima etmek
9708	matriks	matriz	matrice	matriz	tumbo	Matrix	матрица	矩阵	マトリックス	مصفوفة	मैट्रिक्स	matris
9709	titik	puntos	points	pontos	nukta	Punkte	точки	点	点	النقاط	बिंदु	noktalar
9710	kilometer	kilómetros	kilomètres	quilômetros	kilomita	Kilometer	километры	公里	キロメートル	كيلومترات	किलोमीटर	kilometre
9711	evakuasi	evacuación	évacuation	evacuação	uhamishaji	Evakuierung	эвакуация	疏散	避難	إخلاء	निकासी	tahliye
9712	paling awal	más temprano	le plus tôt	mais antigo	mapema zaidi	frühestens	самый ранний	最早的	最も早い	أقرب	जल्द से जल्द	en erken
9713	tidak kompeten	incompetente	incompétent	incompetente	wasio na uwezo	inkompetent	некомпетентный	无能的	無能な	غير كفء	अयोग्य	beceriksiz
9714	penutupan	cierre	fermeture	fechamento	kufungwa	Schließung	закрытие	关闭	閉鎖	إغلاق	समापन	kapatma
9715	keturunan	descenso	descente	descida	kushuka	Abstieg	спуск	血统	降下	النسب	अवतरण	iniş
9716	parasut	paracaídas	parachute	pára-quedas	parachuti	Fallschirm	парашют	降落伞	パラシュート	المظلة	पैराशूट	paraşüt
9717	menganalisis	analizar	analyser	analisar	kuchambua	analysieren	анализировать	分析	分析する	تحليل	विश्लेषण करें	analiz etmek
9718	menghancurkan	aplastamiento	écrasement	esmagamento	kusagwa	zerquetschen	сокрушительный	压碎	粉砕する	سحق	कुचलना	kırma
9719	teman sekelas	compañeros de clase	camarades de classe	colegas de classe	wanafunzi wenzake	Klassenkameraden	одноклассники	同学	クラスメート	زملاء الدراسة	सहपाठी	sınıf arkadaşları
9720	berlebihan	excesivo	excessif	excessivo	kupita kiasi	übertrieben	чрезмерный	过度	過剰な	المفرط	अत्यधिक	aşırı
9721	lebih ketat	más apretado	plus serré	mais apertado	kali zaidi	enger	крепче	更紧	きつい	أكثر إحكاما	अधिक कड़ा	daha sıkı
9722	punuk	joroba	bosse	corcunda	nundu	Buckel	горб	驼峰	こぶ	سنام	कूबड़	kambur
9723	kabur	borroso	flou	confuso	fuzzy	verschwommen	нечеткий	模糊的	あいまいな	غامض	फजी	bulanık
9724	tad	un poco	un peu	um pouco	tad	bisschen	немного	泰德	ちょっと	صبي	बालक	biraz
9725	menghukum	castigar	punir	punir	kuadhibu	bestrafen	наказание	惩罚	罰する	معاقبة	सज़ा देना	cezalandırıcı
9726	kontes	desfile	concours	concurso	mashindano	Festzug	конкурс	选美比赛	ページェント	مسابقة ملكة	तमाशा	gösteri
9727	lemah	pálido	blême	pálido	wan	wan	слабый	万	ワン	وان	वान	soluk
9728	mengungkapkan	revela	révèle	revela	inaonyesha	verrät	раскрывает	揭示	明らかにする	يكشف	पता चलता है	ortaya çıkarır
9729	satwa liar	vida silvestre	la faune	vida selvagem	wanyamapori	Tierwelt	дикая природа	野生动物	野生動物	الحياة البرية	वन्य जीवन	yaban hayatı
9730	jelas	clara	Claire	Clara	wazi	klar	Клэр	克莱尔	クレア	كلير	क्लेयर	Clare
9731	menusuk	empujando	piquer	cutucando	poking	stochern	тыкать	戳	つつく	بدس	पोकिंग	dürtmek
9732	latihan	ensayando	répéter	ensaiando	kufanya mazoezi	proben	репетиция	排练	リハーサル中	التدريب	रिहर्सल	prova
9733	kepulangan	regreso a casa	retour à la maison	regresso a casa	kurudi nyumbani	Heimkehr	возвращение домой	归来	帰省	العودة للوطن	घर वापसी	eve dönüş
9734	bengkak	hinchazón	gonflement	inchaço	uvimbe	Schwellung	опухоль	肿胀	腫れ	تورم	सूजन	şişme
9735	menjerit	chillando	crier	gritando	kupiga kelele	schreiend	визг	尖叫	悲鳴を上げる	صراخ	चिल्लाना	çığlık atan
9736	mengoceh	graznando	crier	gritando	kupiga kelele	kreischend	визг	嘎嘎叫	鳴く	النعيق	चिल्लाना	ciyaklama
9737	terlambat	tardis	tardis	tardis	tardis	Tardis	Тардис	塔迪斯	遅刻	تارديس	टार्डिस	tardis
9738	kain	caine	Caïne	Caim	kaini	Kain	Каин	凯恩	ケイン	كين	केन	caine
9739	patung	estatuas	statues	estátuas	sanamu	Statuen	статуи	雕像	彫像	تماثيل	मूर्तियाँ	heykeller
9740	dipraktikkan	practicado	pratiqué	praticado	mazoezi	geübt	практиковал	练习过的	練習した	تمارس	अभ्यास किया	uygulanan
